0.70833333333333000,DO,40556,0.45833333333333000,2011,1,DO,00:00-05:59,HEREN,FIETS,BATAVUS,MONACO HS7 Q.SI,ONBEKEND
0.83333333333333000,DO,40556,0.87500000000000000,2011,1,DO,18:00-23:59,NULL,BROMFIETS,PIAGGIO,C25,ZWART
0.33333333333333000,DO,40556,0.71875000000000000,2011,1,DO,12:00-17:59,HEREN,FIETS,GAZELLE,ORANGE PLUS ART,ONBEKEND
0.73611111111111000,DI,40554,0.74305555555556000,2011,1,DI,12:00-17:59,DAMES,FIETS,HOLLANDIA,RETRO CRUISER,WIT
0.87500000000000000,DO,36902,0.35416666666667000,2001,1,DO,00:00-05:59,DAMES,FIETS,ONBEKEND,EXCURSION 220,PAARS
0.82986111111111000,DI,40498,0.92013888888889000,2010,11,DI,18:00-23:59,ATB,FIETS,ONBEKEND,PHANTOM DISC 51,GRIJS
0.32291666666667000,DO,40556,0.62500000000000000,2011,1,DO,06:00-11:59,DAMES,FIETS,GAZELLE,ORANGE PLUS VV,GROEN
0.36458333333333000,WO,40555,0.54166666666667000,2011,1,WO,06:00-11:59,HEREN,FIETS,GAZELLE,SAPHIR TR.KAB.8,ONBEKEND
0.30208333333333000,DO,40556,0.76041666666667000,2011,1,DO,12:00-17:59,DAMES,FIETS,BATAVUS,0,GRIJS
0.33333333333333000,MA,40490,0.52083333333333000,2010,11,MA,06:00-11:59,DAMES,FIETS,BATAVUS,COMPASS SPORT,ZILVERKLEURIG
0.62500000000000000,DI,40547,0.70833333333333000,2011,1,DI,00:00-05:59,DAMES,FIETS,BATAVUS,0,ZILVERKLEURIG
0.58333333333333000,DO,40556,0.62500000000000000,2011,1,DO,12:00-17:59,HEREN,FIETS,UNION,UNICA,BLAUW
0.67708333333333000,DO,40556,0.68750000000000000,2011,1,DO,12:00-17:59,DAMES,FIETS,MULTICYCLE,OCTAVE N8XLI,GROEN
0.66666666666667000,VR,40557,0.68750000000000000,2011,1,VR,12:00-17:59,HEREN,FIETS,GAZELLE,CHAMONIX,MEERKLEURIG
0.93750000000000000,VR,40557,0.62500000000000000,2011,1,VR,06:00-11:59,DAMES,FIETS,GIANT,METRO CS 4 LDS,ONBEKEND
0.75000000000000000,DO,40556,0.33333333333333000,2011,1,WO,12:00-17:59,DAMES,FIETS,UNION,LIDRA,GRIJS
0.53472222222222000,DO,40192,0.64930555555556000,2010,1,WO,12:00-17:59,DAMES,FIETS,BATAVUS,OLD DUTCH,ZWART
0.64583333333333000,DO,40556,0.77083333333333000,2011,1,DO,12:00-17:59,KINDER,FIETS,MONTEGO,COLLEGE,WIT
0.69791666666667000,VR,40557,0.83333333333333000,2011,1,VR,18:00-23:59,NULL,BROMFIETS,RIEJU,RR,ONBEKEND
0.80208333333333000,DI,40554,0.93055555555556000,2011,1,DI,18:00-23:59,NULL,BROMFIETS,PIAGGIO,C25,WIT
0.38888888888889000,MA,40553,0.58333333333333000,2011,1,MA,06:00-11:59,0,FIETS,BATAVUS,P.BIKE-SPRING N,ONBEKEND
0.33333333333333000,VR,40557,0.52083333333333000,2011,1,VR,06:00-11:59,DAMES,FIETS,GAZELLE,NULL,BLAUW
0.35416666666667000,WO,40191,0.54166666666667000,2010,1,WO,06:00-11:59,DAMES,FIETS,MONTEGO,AVANGARD,GEEL
0.64583333333333000,WO,40555,0.69791666666667000,2011,1,WO,12:00-17:59,KINDER,FIETS,BMX,NULL,GOUDKLEURIG
